MONTH,YEAR,Predicted_Cases,BARANGAY_ID
6,2016,0.0,45
7,2016,0.0,45
8,2016,0.0,45
9,2016,1.0,45
10,2016,0.0,45
11,2016,0.0,45
12,2016,0.0,45
1,2017,0.0,45
2,2017,0.0,45
3,2017,0.0,45
4,2017,0.0,45
5,2017,0.0,45
6,2017,0.0,45
7,2017,2.0,45
8,2017,0.0,45
9,2017,0.0,45
10,2017,0.0,45
11,2017,0.0,45
12,2017,3.0,45
1,2018,1.0,45
2,2018,1.0,45
3,2018,0.0,45
4,2018,0.0,45
5,2018,0.0,45
6,2018,0.0,45
7,2018,0.0,45
8,2018,0.0,45
9,2018,0.0,45
10,2018,0.0,45
11,2018,0.0,45
12,2018,2.0,45
1,2019,1.0,45
2,2019,3.0,45
3,2019,0.0,45
4,2019,0.0,45
5,2019,0.0,45
6,2019,0.0,45
7,2019,3.0,45
8,2019,7.0,45
9,2019,11.0,45
10,2019,1.0,45
11,2019,1.0,45
12,2019,0.0,45
1,2020,0.0,45
2,2020,0.0,45
3,2020,0.0,45
4,2020,0.0,45
5,2020,0.0,45
6,2020,0.0,45
7,2020,0.0,45
8,2020,0.0,45
9,2020,0.0,45
10,2020,0.0,45
11,2020,0.0,45
12,2020,0.0,45
1,2021,1.0,45
2,2021,0.0,45
3,2021,0.0,45
4,2021,0.0,45
5,2021,0.0,45
6,2021,0.0,45
7,2021,1.0,45
8,2021,0.0,45
9,2021,0.0,45
10,2021,1.0,45
11,2021,0.0,45
12,2021,1.0,45
1,2022,0.0,45
2,2022,0.0,45
3,2022,0.0,45
4,2022,0.0,45
5,2022,0.0,45
6,2022,0.0,45
7,2022,0.0,45
8,2022,2.0,45
9,2022,1.0,45
10,2022,0.0,45
11,2022,0.0,45
12,2022,0.0,45
1,2023,0.0,45
2,2023,0.0,45
3,2023,1.0,45
4,2023,0.0,45
5,2023,0.0,45
6,2023,0.0,45
7,2023,0.0,45
8,2023,0.0,45
9,2023,0.0,45
10,2023,0.0,45
11,2023,0.0,45
12,2023,0.0,45
1,2024,0.0,45
2,2024,0.0,45
3,2024,0.0,45
4,2024,0.0,45
5,2024,0.0,45
6,2024,0.0,45
7,2024,0.0,45
8,2024,1.0,45
9,2024,1.0,45
10,2024,6.0,45
11,2024,2.0,45
12,2024,3.0,45
1,2010,0.0,46
2,2010,0.0,46
3,2010,0.0,46
4,2010,0.0,46
5,2010,0.0,46
6,2010,0.0,46
7,2010,2.0,46
8,2010,0.0,46
9,2010,5.0,46
10,2010,0.0,46
11,2010,0.0,46
12,2010,0.0,46
1,2011,0.0,46
2,2011,0.0,46
3,2011,0.0,46
4,2011,0.0,46
5,2011,0.0,46
6,2011,0.0,46
7,2011,0.0,46
8,2011,0.0,46
9,2011,0.0,46
10,2011,1.0,46
11,2011,0.0,46
12,2011,0.0,46
1,2012,0.0,46
2,2012,0.0,46
3,2012,0.0,46
4,2012,0.0,46
5,2012,0.0,46
6,2012,0.0,46
7,2012,0.0,46
8,2012,0.0,46
9,2012,0.0,46
10,2012,0.0,46
11,2012,0.0,46
12,2012,0.0,46
1,2013,0.0,46
2,2013,0.0,46
3,2013,0.0,46
4,2013,0.0,46
5,2013,0.0,46
6,2013,0.0,46
7,2013,1.0,46
8,2013,0.0,46
9,2013,0.0,46
10,2013,0.0,46
11,2013,0.0,46
12,2013,0.0,46
1,2014,0.0,46
2,2014,0.0,46
3,2014,0.0,46
4,2014,0.0,46
5,2014,0.0,46
6,2014,0.0,46
7,2014,0.0,46
8,2014,0.0,46
9,2014,0.0,46
10,2014,0.0,46
11,2014,0.0,46
12,2014,0.0,46
1,2015,6.0,46
2,2015,2.0,46
3,2015,2.0,46
4,2015,1.0,46
5,2015,0.0,46
6,2015,0.0,46
7,2015,3.0,46
8,2015,3.0,46
9,2015,7.0,46
10,2015,7.0,46
11,2015,3.0,46
12,2015,0.0,46
1,2016,1.0,46
2,2016,0.0,46
3,2016,0.0,46
4,2016,0.0,46
5,2016,0.0,46
6,2016,0.0,46
7,2016,0.0,46
8,2016,0.0,46
9,2016,0.0,46
10,2016,1.0,46
11,2016,0.0,46
12,2016,2.0,46
1,2017,0.0,46
2,2017,0.0,46
3,2017,0.0,46
4,2017,0.0,46
5,2017,0.0,46
6,2017,1.0,46
7,2017,0.0,46
8,2017,0.0,46
9,2017,0.0,46
10,2017,0.0,46
11,2017,2.0,46
12,2017,0.0,46
1,2018,1.0,46
2,2018,0.0,46
3,2018,0.0,46
4,2018,0.0,46
5,2018,0.0,46
6,2018,0.0,46
7,2018,0.0,46
8,2018,1.0,46
9,2018,0.0,46
10,2018,1.0,46
11,2018,0.0,46
12,2018,0.0,46
1,2019,1.0,46
2,2019,1.0,46
3,2019,1.0,46
4,2019,0.0,46
5,2019,0.0,46
6,2019,0.0,46
7,2019,0.0,46
8,2019,7.0,46
9,2019,12.0,46
10,2019,3.0,46
11,2019,0.0,46
12,2019,1.0,46
1,2020,1.0,46
2,2020,0.0,46
3,2020,0.0,46
4,2020,0.0,46
5,2020,0.0,46
6,2020,0.0,46
7,2020,0.0,46
8,2020,0.0,46
9,2020,0.0,46
10,2020,0.0,46
11,2020,0.0,46
12,2020,0.0,46
1,2021,0.0,46
2,2021,0.0,46
3,2021,0.0,46
4,2021,0.0,46
5,2021,0.0,46
6,2021,0.0,46
7,2021,0.0,46
8,2021,0.0,46
9,2021,0.0,46
10,2021,0.0,46
11,2021,1.0,46
12,2021,1.0,46
1,2022,0.0,46
2,2022,0.0,46
3,2022,0.0,46
4,2022,0.0,46
5,2022,0.0,46
6,2022,0.0,46
7,2022,0.0,46
8,2022,1.0,46
9,2022,2.0,46
10,2022,0.0,46
11,2022,0.0,46
12,2022,0.0,46
1,2023,0.0,46
2,2023,0.0,46
3,2023,0.0,46
4,2023,0.0,46
5,2023,0.0,46
6,2023,0.0,46
7,2023,0.0,46
8,2023,0.0,46
9,2023,0.0,46
10,2023,1.0,46
11,2023,0.0,46
12,2023,0.0,46
1,2024,0.0,46
2,2024,0.0,46
3,2024,0.0,46
4,2024,0.0,46
5,2024,0.0,46
6,2024,0.0,46
7,2024,0.0,46
8,2024,1.0,46
9,2024,0.0,46
10,2024,1.0,46
11,2024,4.0,46
12,2024,4.0,46
1,2010,0.0,47
2,2010,0.0,47
3,2010,0.0,47
4,2010,0.0,47
5,2010,0.0,47
6,2010,1.0,47
7,2010,0.0,47
8,2010,0.0,47
9,2010,0.0,47
10,2010,1.0,47
11,2010,0.0,47
12,2010,0.0,47
1,2011,0.0,47
2,2011,0.0,47
3,2011,0.0,47
4,2011,1.0,47
5,2011,0.0,47
6,2011,0.0,47
7,2011,0.0,47
8,2011,1.0,47
9,2011,2.0,47
10,2011,0.0,47
11,2011,0.0,47
12,2011,0.0,47
1,2012,0.0,47
2,2012,0.0,47
3,2012,0.0,47
4,2012,0.0,47
5,2012,0.0,47
6,2012,0.0,47
7,2012,0.0,47
8,2012,0.0,47
9,2012,0.0,47
10,2012,2.0,47
11,2012,0.0,47
12,2012,1.0,47
1,2013,0.0,47
2,2013,0.0,47
3,2013,0.0,47
4,2013,0.0,47
5,2013,0.0,47
6,2013,0.0,47
7,2013,0.0,47
8,2013,3.0,47
9,2013,0.0,47
10,2013,0.0,47
11,2013,0.0,47
12,2013,0.0,47
1,2014,0.0,47
2,2014,0.0,47
3,2014,0.0,47
4,2014,0.0,47
5,2014,0.0,47
6,2014,0.0,47
7,2014,0.0,47
8,2014,0.0,47
9,2014,0.0,47
10,2014,2.0,47
11,2014,0.0,47
12,2014,1.0,47
1,2015,0.0,47
2,2015,2.0,47
3,2015,0.0,47
4,2015,0.0,47
5,2015,0.0,47
6,2015,0.0,47
7,2015,10.0,47
8,2015,5.0,47
9,2015,3.0,47
10,2015,3.0,47
11,2015,1.0,47
12,2015,0.0,47
1,2016,1.0,47
2,2016,0.0,47
3,2016,0.0,47
4,2016,0.0,47
5,2016,0.0,47
6,2016,0.0,47
7,2016,0.0,47
8,2016,0.0,47
9,2016,0.0,47
10,2016,1.0,47
11,2016,1.0,47
12,2016,0.0,47
1,2017,0.0,47
2,2017,0.0,47
3,2017,0.0,47
4,2017,0.0,47
5,2017,0.0,47
6,2017,0.0,47
7,2017,0.0,47
8,2017,0.0,47
9,2017,0.0,47
10,2017,0.0,47
11,2017,1.0,47
12,2017,0.0,47
1,2018,0.0,47
2,2018,0.0,47
3,2018,0.0,47
4,2018,0.0,47
5,2018,0.0,47
6,2018,0.0,47
7,2018,0.0,47
8,2018,0.0,47
9,2018,0.0,47
10,2018,1.0,47
11,2018,0.0,47
12,2018,0.0,47
1,2019,0.0,47
2,2019,0.0,47
3,2019,1.0,47
4,2019,0.0,47
5,2019,0.0,47
6,2019,0.0,47
7,2019,0.0,47
8,2019,1.0,47
9,2019,2.0,47
10,2019,3.0,47
11,2019,0.0,47
12,2019,0.0,47
1,2020,1.0,47
2,2020,0.0,47
3,2020,0.0,47
4,2020,0.0,47
5,2020,0.0,47
6,2020,0.0,47
7,2020,0.0,47
8,2020,0.0,47
9,2020,0.0,47
10,2020,0.0,47
11,2020,1.0,47
12,2020,1.0,47
1,2021,0.0,47
2,2021,0.0,47
3,2021,2.0,47
4,2021,0.0,47
5,2021,0.0,47
6,2021,0.0,47
7,2021,0.0,47
8,2021,0.0,47
9,2021,0.0,47
10,2021,1.0,47
11,2021,0.0,47
12,2021,0.0,47
1,2022,0.0,47
2,2022,0.0,47
3,2022,0.0,47
4,2022,0.0,47
5,2022,0.0,47
6,2022,0.0,47
7,2022,0.0,47
8,2022,0.0,47
9,2022,0.0,47
10,2022,0.0,47
11,2022,0.0,47
12,2022,0.0,47
1,2023,1.0,47
2,2023,0.0,47
3,2023,0.0,47
4,2023,0.0,47
5,2023,0.0,47
6,2023,0.0,47
7,2023,0.0,47
8,2023,0.0,47
9,2023,0.0,47
10,2023,0.0,47
11,2023,2.0,47
12,2023,0.0,47
1,2024,0.0,47
2,2024,0.0,47
3,2024,0.0,47
4,2024,0.0,47
5,2024,0.0,47
6,2024,0.0,47
7,2024,0.0,47
8,2024,0.0,47
9,2024,0.0,47
10,2024,1.0,47
11,2024,2.0,47
12,2024,0.0,47
1,2010,0.0,48
2,2010,0.0,48
3,2010,0.0,48
4,2010,0.0,48
5,2010,0.0,48
6,2010,0.0,48
7,2010,0.0,48
8,2010,0.0,48
9,2010,0.0,48
10,2010,1.0,48
11,2010,0.0,48
12,2010,0.0,48
1,2011,1.0,48
2,2011,0.0,48
3,2011,0.0,48
4,2011,0.0,48
5,2011,0.0,48
6,2011,0.0,48
7,2011,0.0,48
8,2011,1.0,48
9,2011,1.0,48
10,2011,1.0,48
11,2011,2.0,48
12,2011,0.0,48
1,2012,0.0,48
2,2012,0.0,48
3,2012,0.0,48
4,2012,0.0,48
5,2012,0.0,48
6,2012,0.0,48
7,2012,0.0,48
8,2012,0.0,48
9,2012,0.0,48
10,2012,1.0,48
11,2012,0.0,48
12,2012,0.0,48
1,2013,0.0,48
2,2013,0.0,48
3,2013,0.0,48
4,2013,0.0,48
5,2013,0.0,48
6,2013,0.0,48
7,2013,2.0,48
8,2013,4.0,48
9,2013,0.0,48
10,2013,2.0,48
11,2013,0.0,48
12,2013,0.0,48
1,2014,0.0,48
2,2014,0.0,48
3,2014,0.0,48
4,2014,0.0,48
5,2014,0.0,48
6,2014,0.0,48
7,2014,0.0,48
8,2014,0.0,48
9,2014,0.0,48
10,2014,1.0,48
11,2014,0.0,48
12,2014,0.0,48
1,2015,2.0,48
2,2015,0.0,48
3,2015,2.0,48
4,2015,0.0,48
5,2015,0.0,48
6,2015,0.0,48
7,2015,0.0,48
8,2015,2.0,48
9,2015,5.0,48
10,2015,12.0,48
11,2015,6.0,48
12,2015,1.0,48
1,2016,0.0,48
2,2016,0.0,48
3,2016,0.0,48
4,2016,0.0,48
5,2016,0.0,48
6,2016,0.0,48
7,2016,0.0,48
8,2016,0.0,48
9,2016,0.0,48
10,2016,0.0,48
11,2016,1.0,48
12,2016,0.0,48
1,2017,2.0,48
2,2017,0.0,48
3,2017,0.0,48
4,2017,0.0,48
5,2017,0.0,48
6,2017,0.0,48
7,2017,0.0,48
8,2017,1.0,48
9,2017,0.0,48
10,2017,0.0,48
11,2017,0.0,48
12,2017,1.0,48
1,2018,0.0,48
2,2018,0.0,48
3,2018,0.0,48
4,2018,0.0,48
5,2018,0.0,48
6,2018,0.0,48
7,2018,0.0,48
8,2018,1.0,48
9,2018,1.0,48
10,2018,0.0,48
11,2018,0.0,48
12,2018,1.0,48
1,2019,1.0,48
2,2019,1.0,48
3,2019,0.0,48
4,2019,0.0,48
5,2019,0.0,48
6,2019,0.0,48
7,2019,2.0,48
8,2019,6.0,48
9,2019,8.0,48
10,2019,3.0,48
11,2019,9.0,48
12,2019,0.0,48
1,2020,3.0,48
2,2020,2.0,48
3,2020,0.0,48
4,2020,0.0,48
5,2020,0.0,48
6,2020,0.0,48
7,2020,0.0,48
8,2020,0.0,48
9,2020,0.0,48
10,2020,0.0,48
11,2020,0.0,48
12,2020,0.0,48
1,2021,2.0,48
2,2021,0.0,48
3,2021,0.0,48
4,2021,0.0,48
5,2021,0.0,48
6,2021,0.0,48
7,2021,1.0,48
8,2021,0.0,48
9,2021,0.0,48
10,2021,0.0,48
11,2021,0.0,48
12,2021,0.0,48
1,2022,0.0,48
2,2022,0.0,48
3,2022,0.0,48
4,2022,0.0,48
5,2022,0.0,48
6,2022,0.0,48
7,2022,1.0,48
8,2022,0.0,48
9,2022,1.0,48
10,2022,0.0,48
11,2022,0.0,48
12,2022,0.0,48
1,2023,0.0,48
2,2023,0.0,48
3,2023,1.0,48
4,2023,0.0,48
5,2023,0.0,48
6,2023,0.0,48
7,2023,0.0,48
8,2023,0.0,48
9,2023,1.0,48
10,2023,1.0,48
11,2023,0.0,48
12,2023,0.0,48
1,2024,0.0,48
2,2024,0.0,48
3,2024,0.0,48
4,2024,0.0,48
5,2024,0.0,48
6,2024,0.0,48
7,2024,0.0,48
8,2024,0.0,48
9,2024,2.0,48
10,2024,2.0,48
11,2024,5.0,48
12,2024,4.0,48
1,2010,0.0,49
2,2010,0.0,49
3,2010,0.0,49
4,2010,0.0,49
5,2010,0.0,49
6,2010,0.0,49
7,2010,0.0,49
8,2010,0.0,49
9,2010,0.0,49
10,2010,2.0,49
11,2010,1.0,49
12,2010,1.0,49
1,2011,1.0,49
2,2011,0.0,49
3,2011,0.0,49
4,2011,0.0,49
5,2011,0.0,49
6,2011,0.0,49
7,2011,0.0,49
8,2011,0.0,49
9,2011,3.0,49
10,2011,0.0,49
11,2011,0.0,49
12,2011,0.0,49
1,2012,0.0,49
2,2012,0.0,49
3,2012,0.0,49
4,2012,0.0,49
5,2012,0.0,49
6,2012,0.0,49
7,2012,0.0,49
8,2012,0.0,49
9,2012,1.0,49
10,2012,2.0,49
11,2012,0.0,49
12,2012,0.0,49
1,2013,1.0,49
2,2013,0.0,49
3,2013,0.0,49
4,2013,0.0,49
5,2013,0.0,49
6,2013,0.0,49
7,2013,0.0,49
8,2013,0.0,49
9,2013,0.0,49
10,2013,0.0,49
11,2013,0.0,49
12,2013,0.0,49
1,2014,0.0,49
2,2014,0.0,49
3,2014,0.0,49
4,2014,0.0,49
5,2014,0.0,49
6,2014,0.0,49
7,2014,0.0,49
8,2014,0.0,49
9,2014,1.0,49
10,2014,2.0,49
11,2014,0.0,49
12,2014,0.0,49
1,2015,0.0,49
2,2015,2.0,49
3,2015,1.0,49
4,2015,0.0,49
5,2015,0.0,49
6,2015,2.0,49
7,2015,4.0,49
8,2015,3.0,49
9,2015,5.0,49
10,2015,16.0,49
11,2015,4.0,49
12,2015,2.0,49
1,2016,1.0,49
2,2016,1.0,49
3,2016,0.0,49
4,2016,0.0,49
5,2016,0.0,49
6,2016,0.0,49
7,2016,0.0,49
8,2016,0.0,49
9,2016,0.0,49
10,2016,0.0,49
11,2016,0.0,49
12,2016,1.0,49
1,2017,2.0,49
2,2017,0.0,49
3,2017,0.0,49
4,2017,0.0,49
5,2017,0.0,49
6,2017,0.0,49
7,2017,1.0,49
8,2017,0.0,49
9,2017,0.0,49
10,2017,0.0,49
11,2017,0.0,49
12,2017,2.0,49
1,2018,2.0,49
2,2018,1.0,49
3,2018,0.0,49
4,2018,0.0,49
5,2018,0.0,49
6,2018,0.0,49
7,2018,0.0,49
8,2018,0.0,49
9,2018,0.0,49
10,2018,0.0,49
11,2018,0.0,49
12,2018,1.0,49
1,2019,2.0,49
2,2019,1.0,49
3,2019,1.0,49
4,2019,1.0,49
5,2019,0.0,49
6,2019,1.0,49
7,2019,13.0,49
8,2019,15.0,49
9,2019,8.0,49
10,2019,4.0,49
11,2019,1.0,49
12,2019,0.0,49
1,2020,0.0,49
2,2020,2.0,49
3,2020,0.0,49
4,2020,0.0,49
5,2020,0.0,49
6,2020,0.0,49
7,2020,0.0,49
8,2020,0.0,49
9,2020,0.0,49
10,2020,0.0,49
11,2020,0.0,49
12,2020,3.0,49
1,2021,3.0,49
2,2021,0.0,49
3,2021,0.0,49
4,2021,0.0,49
5,2021,0.0,49
6,2021,0.0,49
7,2021,0.0,49
8,2021,0.0,49
9,2021,1.0,49
10,2021,1.0,49
11,2021,0.0,49
12,2021,0.0,49
1,2022,0.0,49
2,2022,0.0,49
3,2022,0.0,49
4,2022,1.0,49
5,2022,0.0,49
6,2022,0.0,49
7,2022,0.0,49
8,2022,0.0,49
9,2022,0.0,49
10,2022,2.0,49
11,2022,1.0,49
12,2022,0.0,49
1,2023,0.0,49
2,2023,0.0,49
3,2023,0.0,49
4,2023,0.0,49
5,2023,0.0,49
6,2023,0.0,49
7,2023,0.0,49
8,2023,0.0,49
9,2023,1.0,49
10,2023,0.0,49
11,2023,2.0,49
12,2023,0.0,49
1,2024,,49
2,2024,,49
3,2024,,49
4,2024,,49
5,2024,,49
6,2024,,49
7,2024,,49
8,2024,,49
9,2024,,49
10,2024,,49
11,2024,,49
12,2024,,49
1,2010,0.0,50
2,2010,0.0,50
3,2010,0.0,50
4,2010,0.0,50
5,2010,0.0,50
6,2010,0.0,50
7,2010,0.0,50
8,2010,1.0,50
9,2010,1.0,50
10,2010,1.0,50
11,2010,0.0,50
12,2010,1.0,50
1,2011,2.0,50
2,2011,1.0,50
3,2011,0.0,50
4,2011,0.0,50
5,2011,0.0,50
6,2011,0.0,50
7,2011,0.0,50
8,2011,1.0,50
9,2011,0.0,50
10,2011,0.0,50
11,2011,0.0,50
12,2011,0.0,50
1,2012,0.0,50
2,2012,0.0,50
3,2012,0.0,50
4,2012,0.0,50
5,2012,0.0,50
6,2012,0.0,50
7,2012,0.0,50
8,2012,0.0,50
9,2012,0.0,50
10,2012,2.0,50
11,2012,0.0,50
12,2012,0.0,50
1,2013,0.0,50
2,2013,0.0,50
3,2013,1.0,50
4,2013,0.0,50
5,2013,0.0,50
6,2013,0.0,50
7,2013,0.0,50
8,2013,1.0,50
9,2013,0.0,50
10,2013,1.0,50
11,2013,0.0,50
12,2013,1.0,50
1,2014,0.0,50
2,2014,0.0,50
3,2014,0.0,50
4,2014,0.0,50
5,2014,0.0,50
6,2014,0.0,50
7,2014,0.0,50
8,2014,0.0,50
9,2014,0.0,50
10,2014,2.0,50
11,2014,0.0,50
12,2014,0.0,50
1,2015,0.0,50
2,2015,0.0,50
3,2015,2.0,50
4,2015,0.0,50
5,2015,0.0,50
6,2015,0.0,50
7,2015,2.0,50
8,2015,0.0,50
9,2015,5.0,50
10,2015,3.0,50
11,2015,1.0,50
12,2015,0.0,50
1,2016,1.0,50
2,2016,0.0,50
3,2016,0.0,50
4,2016,0.0,50
5,2016,0.0,50
6,2016,0.0,50
7,2016,0.0,50
8,2016,0.0,50
9,2016,0.0,50
10,2016,0.0,50
11,2016,0.0,50
12,2016,0.0,50
1,2017,0.0,50
2,2017,0.0,50
3,2017,0.0,50
4,2017,0.0,50
5,2017,0.0,50
6,2017,0.0,50
7,2017,0.0,50
8,2017,0.0,50
9,2017,0.0,50
10,2017,0.0,50
11,2017,1.0,50
12,2017,1.0,50
1,2018,0.0,50
2,2018,0.0,50
3,2018,0.0,50
4,2018,0.0,50
5,2018,0.0,50
6,2018,0.0,50
7,2018,0.0,50
8,2018,0.0,50
9,2018,1.0,50
10,2018,2.0,50
11,2018,3.0,50
12,2018,1.0,50
1,2019,2.0,50
2,2019,1.0,50
3,2019,0.0,50
4,2019,1.0,50
5,2019,1.0,50
6,2019,0.0,50
7,2019,1.0,50
8,2019,0.0,50
9,2019,0.0,50
10,2019,1.0,50
11,2019,0.0,50
12,2019,0.0,50
1,2020,0.0,50
2,2020,0.0,50
3,2020,0.0,50
4,2020,0.0,50
5,2020,0.0,50
6,2020,0.0,50
7,2020,0.0,50
8,2020,0.0,50
9,2020,0.0,50
10,2020,0.0,50
11,2020,0.0,50
12,2020,0.0,50
1,2021,0.0,50
2,2021,0.0,50
3,2021,0.0,50
4,2021,0.0,50
5,2021,0.0,50
6,2021,0.0,50
7,2021,0.0,50
8,2021,0.0,50
9,2021,0.0,50
10,2021,0.0,50
11,2021,0.0,50
12,2021,0.0,50
1,2022,0.0,50
2,2022,0.0,50
3,2022,0.0,50
4,2022,0.0,50
5,2022,0.0,50
6,2022,0.0,50
7,2022,0.0,50
8,2022,1.0,50
9,2022,0.0,50
10,2022,1.0,50
11,2022,0.0,50
12,2022,0.0,50
1,2023,0.0,50
2,2023,0.0,50
3,2023,0.0,50
4,2023,0.0,50
5,2023,0.0,50
6,2023,1.0,50
7,2023,1.0,50
8,2023,0.0,50
9,2023,0.0,50
10,2023,0.0,50
11,2023,1.0,50
12,2023,0.0,50
1,2024,0.0,50
2,2024,0.0,50
3,2024,0.0,50
4,2024,0.0,50
5,2024,0.0,50
6,2024,0.0,50
7,2024,0.0,50
8,2024,0.0,50
9,2024,5.0,50
10,2024,2.0,50
11,2024,4.0,50
12,2024,1.0,50
1,2010,0.0,51
2,2010,0.0,51
3,2010,0.0,51
4,2010,0.0,51
5,2010,0.0,51
6,2010,0.0,51
7,2010,0.0,51
8,2010,2.0,51
9,2010,2.0,51
10,2010,0.0,51
11,2010,0.0,51
12,2010,0.0,51
1,2011,1.0,51
2,2011,0.0,51
3,2011,0.0,51
4,2011,0.0,51
5,2011,0.0,51
6,2011,0.0,51
7,2011,0.0,51
8,2011,0.0,51
9,2011,0.0,51
10,2011,0.0,51
11,2011,0.0,51
12,2011,0.0,51
1,2012,0.0,51
2,2012,0.0,51
3,2012,1.0,51
4,2012,0.0,51
5,2012,0.0,51
6,2012,0.0,51
7,2012,1.0,51
8,2012,0.0,51
9,2012,2.0,51
10,2012,1.0,51
11,2012,0.0,51
12,2012,0.0,51
1,2013,0.0,51
2,2013,0.0,51
3,2013,0.0,51
4,2013,0.0,51
5,2013,0.0,51
6,2013,0.0,51
7,2013,0.0,51
8,2013,0.0,51
9,2013,0.0,51
10,2013,0.0,51
11,2013,2.0,51
12,2013,0.0,51
1,2014,0.0,51
2,2014,0.0,51
3,2014,1.0,51
4,2014,0.0,51
5,2014,0.0,51
6,2014,0.0,51
7,2014,1.0,51
8,2014,0.0,51
9,2014,2.0,51
10,2014,1.0,51
11,2014,0.0,51
12,2014,0.0,51
1,2015,0.0,51
2,2015,1.0,51
3,2015,3.0,51
4,2015,0.0,51
5,2015,0.0,51
6,2015,0.0,51
7,2015,3.0,51
8,2015,5.0,51
9,2015,4.0,51
10,2015,7.0,51
11,2015,1.0,51
12,2015,0.0,51
1,2016,0.0,51
2,2016,0.0,51
3,2016,1.0,51
4,2016,0.0,51
5,2016,0.0,51
6,2016,0.0,51
7,2016,0.0,51
8,2016,0.0,51
9,2016,0.0,51
10,2016,0.0,51
11,2016,0.0,51
12,2016,0.0,51
1,2017,0.0,51
2,2017,0.0,51
3,2017,0.0,51
4,2017,0.0,51
5,2017,0.0,51
6,2017,0.0,51
7,2017,2.0,51
8,2017,0.0,51
9,2017,1.0,51
10,2017,1.0,51
11,2017,2.0,51
12,2017,1.0,51
1,2018,0.0,51
2,2018,0.0,51
3,2018,0.0,51
4,2018,0.0,51
5,2018,0.0,51
6,2018,0.0,51
7,2018,1.0,51
8,2018,0.0,51
9,2018,0.0,51
10,2018,3.0,51
11,2018,4.0,51
12,2018,0.0,51
1,2019,1.0,51
2,2019,0.0,51
3,2019,0.0,51
4,2019,0.0,51
5,2019,0.0,51
6,2019,0.0,51
7,2019,0.0,51
8,2019,2.0,51
9,2019,2.0,51
10,2019,2.0,51
11,2019,2.0,51
12,2019,0.0,51
1,2020,0.0,51
2,2020,0.0,51
3,2020,0.0,51
4,2020,0.0,51
5,2020,1.0,51
6,2020,0.0,51
7,2020,0.0,51
8,2020,0.0,51
9,2020,0.0,51
10,2020,0.0,51
11,2020,0.0,51
12,2020,0.0,51
1,2021,0.0,51
2,2021,1.0,51
3,2021,0.0,51
4,2021,0.0,51
5,2021,0.0,51
6,2021,0.0,51
7,2021,0.0,51
8,2021,0.0,51
9,2021,0.0,51
10,2021,0.0,51
11,2021,0.0,51
12,2021,0.0,51
1,2022,0.0,51
2,2022,0.0,51
3,2022,0.0,51
4,2022,0.0,51
5,2022,1.0,51
6,2022,0.0,51
7,2022,0.0,51
8,2022,0.0,51
9,2022,0.0,51
10,2022,1.0,51
11,2022,0.0,51
12,2022,0.0,51
1,2023,0.0,51
2,2023,2.0,51
3,2023,1.0,51
4,2023,0.0,51
5,2023,0.0,51
6,2023,0.0,51
7,2023,0.0,51
8,2023,0.0,51
9,2023,0.0,51
10,2023,0.0,51
11,2023,1.0,51
12,2023,0.0,51
1,2024,0.0,51
2,2024,0.0,51
3,2024,0.0,51
4,2024,0.0,51
5,2024,0.0,51
6,2024,0.0,51
7,2024,1.0,51
8,2024,0.0,51
9,2024,1.0,51
10,2024,1.0,51
11,2024,0.0,51
12,2024,2.0,51
1,2010,0.0,52
2,2010,0.0,52
3,2010,0.0,52
4,2010,0.0,52
5,2010,0.0,52
6,2010,0.0,52
7,2010,0.0,52
8,2010,1.0,52
9,2010,1.0,52
10,2010,0.0,52
11,2010,0.0,52
12,2010,0.0,52
1,2011,1.0,52
2,2011,3.0,52
3,2011,0.0,52
4,2011,0.0,52
5,2011,0.0,52
6,2011,0.0,52
7,2011,1.0,52
8,2011,1.0,52
9,2011,0.0,52
10,2011,1.0,52
11,2011,0.0,52
12,2011,0.0,52
1,2012,0.0,52
2,2012,0.0,52
3,2012,0.0,52
4,2012,0.0,52
5,2012,0.0,52
6,2012,0.0,52
7,2012,0.0,52
8,2012,0.0,52
9,2012,2.0,52
10,2012,1.0,52
11,2012,1.0,52
12,2012,1.0,52
1,2013,1.0,52
2,2013,0.0,52
3,2013,0.0,52
4,2013,0.0,52
5,2013,0.0,52
6,2013,1.0,52
7,2013,0.0,52
8,2013,0.0,52
9,2013,1.0,52
10,2013,0.0,52
11,2013,0.0,52
12,2013,0.0,52
1,2014,0.0,52
2,2014,0.0,52
3,2014,0.0,52
4,2014,0.0,52
5,2014,0.0,52
6,2014,0.0,52
7,2014,0.0,52
8,2014,0.0,52
9,2014,2.0,52
10,2014,1.0,52
11,2014,1.0,52
12,2014,1.0,52
1,2015,0.0,52
2,2015,1.0,52
3,2015,0.0,52
4,2015,0.0,52
5,2015,0.0,52
6,2015,0.0,52
7,2015,0.0,52
8,2015,1.0,52
9,2015,4.0,52
10,2015,9.0,52
11,2015,5.0,52
12,2015,0.0,52
1,2016,1.0,52
2,2016,0.0,52
3,2016,0.0,52
4,2016,0.0,52
5,2016,0.0,52
6,2016,0.0,52
7,2016,1.0,52
8,2016,0.0,52
9,2016,0.0,52
10,2016,0.0,52
11,2016,1.0,52
12,2016,0.0,52
1,2017,2.0,52
2,2017,1.0,52
3,2017,0.0,52
4,2017,0.0,52
5,2017,0.0,52
6,2017,0.0,52
